5.7397,8.04352,8.85578,B
9.4471,8.57248,6.41708,A
6.80756,6.78282,8.8915,B
3.51656,6.35637,7.04607,C
4.91037,6.73777,7.01451,C
6.303,7.05021,6.58127,B
10.0815,9.36981,8.02626,A
3.53668,6.93272,9.15062,C
4.08962,6.67249,7.54619,C
6.19646,9.28593,7.94193,B
6.34625,6.0446,9.08103,B
8.53107,7.44781,9.8373,A
6.03841,8.23858,6.76884,B
8.71648,7.82726,6.13565,A
4.83795,6.10027,9.27551,C
5.974,6.17223,7.6277,B
3.78924,8.64234,9.35386,C
6.49975,6.44031,8.58229,B
7.37786,8.76214,8.43892,A
6.93915,6.9356,8.17597,B
5.91405,8.15659,7.3754,B
10.3859,10.4347,7.06381,A
6.67206,8.21998,9.86788,B
3.68658,7.0478,5.46545,C
7.66513,7.23472,8.45261,B
8.04401,7.67589,9.27377,A
3.97867,5.51717,8.41818,C
8.3676,9.78238,8.32884,A
4.44629,7.52315,7.53915,C
6.21087,7.29832,7.43187,B
11.8947,9.39553,8.97102,A
6.66334,7.75451,8.22573,B
5.55441,7.33767,6.85917,B
6.47974,7.73487,5.32059,B
5.45363,6.48646,9.92595,B
4.63276,6.36988,7.89415,C
6.89526,7.77099,9.56523,B
7.26762,8.0904,10.604,A
9.85015,8.38943,8.88433,A
6.45058,7.84771,10.4107,B
6.84453,8.77512,6.37183,B
6.09205,8.2444,6.53771,B
8.76332,9.88554,8.63307,A
3.1544,5.96499,9.80578,C
4.83601,6.78991,7.84687,C
4.30863,8.25735,6.66371,C
6.11585,8.29891,8.15483,B
4.80778,6.38358,7.65744,C
4.13325,7.59483,5.60786,C
7.10699,8.29945,9.41601,A
6.3071,5.48707,7.36971,B
5.3531,8.0986,11.3463,B
7.76098,9.87055,6.7885,A
5.56833,8.46294,8.51832,B
9.18402,6.99263,11.2218,A
6.92701,8.16089,6.12103,B
9.3904,8.97147,7.63259,A
6.28526,8.17571,6.47294,B
6.75056,7.60772,6.67575,B
4.65269,7.65014,8.46681,C
4.44951,5.90675,6.40635,C
7.81372,8.39672,7.59381,A
3.99408,7.55851,8.63887,C
9.6194,7.10476,10.5056,A
7.6542,8.63304,9.92928,A
7.02714,6.9976,8.84234,B
8.84435,8.36074,9.64978,A
5.22506,8.94625,8.82447,B
5.30397,8.05364,6.2976,C
6.61243,8.20009,6.79726,B
8.37798,9.81264,9.88263,A
6.29586,9.84223,6.55031,B
6.67038,8.53312,6.60847,B
8.20679,7.01837,8.59877,A
10.3188,8.7858,9.45405,A
5.20836,5.79725,7.26485,C
5.2339,6.4906,6.36144,C
8.26748,6.71868,7.4935,B
4.32448,6.1774,7.37056,C
7.59963,7.82257,5.99663,B
3.73977,5.56984,8.16483,C
4.91419,6.02388,7.2502,C
7.24216,6.28882,6.23008,B
8.03257,9.46007,10.1618,A
5.08338,6.1497,7.92854,C
5.2781,4.45629,7.53251,C
7.13226,8.16382,6.47979,B
6.44497,6.95482,7.86905,B
5.48563,5.78911,6.74576,C
3.57148,6.60472,6.37414,C
6.82913,6.55502,8.44163,B
9.03441,8.43026,9.48775,A
8.0192,9.47703,8.44685,A
4.88894,4.54795,6.04685,C
5.93021,4.66433,8.22257,C
8.83328,8.23213,8.05838,A
7.75819,8.72484,7.53467,A
8.26594,8.4459,7.72402,A
8.29752,8.64925,7.8224,A
7.32465,7.2839,8.73808,B
8.42247,9.80707,8.64949,A
7.95461,7.28117,8.8101,A
5.88197,6.8696,8.47064,B
7.93419,7.73433,8.92566,A
10.2803,8.00373,8.69541,A
5.48612,5.93359,7.15815,C
6.94708,8.51408,8.98256,B
5.80284,5.96729,7.62116,C
5.82179,7.49679,7.81499,B
6.56952,5.31804,9.19618,B
8.37528,7.32927,8.93494,A
9.03151,7.41514,8.23863,A
5.71176,9.1649,8.72219,B
6.72061,6.81363,6.07083,B
9.3435,7.884,7.79384,A
7.2713,8.56799,8.88562,A
5.6336,4.97399,8.66431,C
5.34755,5.20156,6.71085,C
4.79875,5.94846,5.99743,C
5.33473,6.50369,7.08105,C
5.44344,7.04607,6.14428,C
6.67639,7.19595,11.0089,B
8.80387,9.0783,8.62898,A
8.01059,10.024,9.14549,A
7.38567,7.74801,8.86518,B
6.24504,7.98932,8.33183,B
6.0327,8.01968,8.38524,B
6.89187,7.20988,6.26257,B
5.53751,9.65108,9.82775,B
8.3578,8.76428,8.52284,A
6.43452,7.57264,7.7185,B
4.71823,6.07036,8.90658,C
4.52715,7.62868,9.53993,C
5.71185,7.98377,7.9439,B
7.15676,8.43529,7.45807,B
9.50609,8.07376,5.71705,A
6.94392,6.85998,7.38227,B
5.26568,9.02528,8.24716,B
4.88949,5.00938,6.36733,C
4.78043,8.36498,5.35599,C
7.43558,7.52019,8.96632,B
2.01304,6.80776,8.20758,C
5.78993,7.4745,7.72771,B
6.28431,6.0854,6.81199,B
4.97156,7.60886,9.11143,B
6.90163,8.05736,8.21825,B
6.49672,8.07075,10.4299,B
10.006,11.8024,8.07587,A
7.41828,7.40547,6.59376,B
8.43671,6.79134,9.46119,A
7.78378,8.62932,8.66819,A
6.58498,8.62203,8.69976,B
4.89814,6.95673,6.51964,C
5.13626,6.57474,10.6841,B
6.72787,7.93689,8.50063,B
7.58721,6.55683,10.5837,A
6.15865,6.37935,6.44054,B
5.76813,6.61661,7.62394,B
7.08844,8.18091,8.3001,B
4.92824,7.64744,6.46206,C
4.29574,8.13191,8.35312,C
6.93129,5.69134,7.20487,B
6.06632,6.34118,6.32011,C
6.7421,7.77309,8.05442,B
3.65131,6.81631,7.14939,C
5.56121,6.41703,5.93137,C
7.53869,6.59531,8.58874,B
9.58934,6.58382,9.86047,A
8.27969,6.61414,7.9808,A
5.74385,5.68551,8.06735,C
9.92885,8.10576,8.52966,A
9.08598,7.11017,7.8236,A
7.98895,8.98997,6.78965,A
5.18253,6.71604,6.49976,C
6.06924,7.5375,8.36829,B
7.41938,10.4344,9.04541,A
6.27772,6.30626,9.79608,B
5.70059,8.21388,6.55605,B
6.62396,8.38328,10.4866,A
5.49481,6.14461,6.62369,C
6.18577,6.96276,7.52201,B
4.69547,7.15196,9.28728,C
6.60375,7.42912,10.2439,B
7.07211,8.45468,9.55844,A
6.47444,7.11595,6.83674,B
6.13812,7.51159,7.17343,B
5.76133,6.27428,8.33492,B
9.83846,9.09154,8.73429,A
5.2123,6.39554,7.06467,C
6.45512,8.10261,5.96194,B
6.12285,7.09863,8.51133,B
7.93099,8.00593,7.72445,A
7.46535,6.97056,8.57517,B
6.37029,6.36332,7.11407,B
5.11405,6.76685,7.36596,C
5.61008,7.11574,8.39405,B
8.05929,7.94502,8.6583,A
7.24191,11.4442,6.3791,A
5.73606,6.90205,8.48809,B
4.04841,5.95617,7.09592,C
8.31151,10.5884,8.32559,A
6.96386,7.6735,9.49652,B
5.17521,9.07933,8.41305,B
7.76432,7.81665,6.45608,B
4.98295,6.44677,7.20876,C
4.65771,7.85139,9.89767,B
7.59971,7.92814,7.73213,B
6.70326,8.7544,8.34311,B
8.50315,5.94242,8.63627,A
5.71742,10.8811,10.0469,A
6.65644,7.70137,8.22624,B
4.76683,5.88486,6.03034,C
8.68265,9.51964,8.3258,A
4.19186,6.27374,5.95297,C
7.73229,10.8307,8.47221,A
5.68874,6.58047,7.68698,B
5.92037,7.24681,7.48742,B
7.42169,9.04317,8.4917,A
6.31368,6.63114,5.53942,B
6.53053,7.80926,8.75538,B
2.34383,5.75112,7.67151,C
8.15378,7.3488,9.17956,A
7.57858,7.71522,8.71124,A
6.2443,6.65683,8.09301,B
8.89077,8.00291,7.45045,A
9.21109,6.61728,7.98605,A
4.2743,6.66221,7.94015,C
4.99364,4.54983,8.30104,C
6.78866,5.4917,9.80088,B
3.2298,5.98309,8.86512,C
6.25568,6.91932,8.78174,B
4.25808,3.76175,7.10076,C
7.43124,8.49261,8.81624,A
7.73351,7.45804,9.17841,A
5.53256,6.8467,6.8312,C
3.32881,7.37582,7.5709,C
8.23668,7.89564,8.41766,A
8.97816,8.86694,8.27549,A
7.4318,7.72422,7.34565,B
10.2791,7.263,8.85823,A
9.66183,9.30863,6.78463,A
3.50747,4.99329,7.26841,C
3.26539,8.17851,7.30295,C
6.57198,6.37057,8.85678,B
5.99683,7.47179,6.35088,B
6.602,7.29143,7.39378,B
7.61985,5.03266,8.34643,B
7.97776,8.45923,7.6298,A
7.5233,4.88519,7.63883,B
5.54092,8.36849,8.38449,B
8.29942,8.93943,7.94288,A
4.5692,7.268,6.6774,C
8.44443,7.97737,7.4579,A
8.19453,9.25588,8.96155,A
5.44489,6.46402,7.85288,C
6.12437,9.16239,9.69381,B
8.35797,9.63497,9.47137,A
7.03646,8.85257,9.03801,A
6.88262,8.35887,7.49202,B
5.51284,9.66679,7.08819,B
6.45241,8.45886,8.65839,B
9.16672,9.58858,8.2067,A
9.62118,10.9053,6.70508,A
6.05741,7.57519,8.555,B
5.58211,6.82057,7.3724,C
7.78734,6.54888,10.8069,A
5.8569,6.34428,5.51163,C
4.02443,6.58005,9.17367,C
7.35538,6.94323,7.88372,B
9.12034,9.12525,7.09012,A
8.77082,8.21594,7.25313,A
6.30326,5.85491,8.42882,B
5.25442,7.56377,8.52568,B
5.86014,5.74895,9.24601,B
9.17833,9.10355,8.61119,A
3.17871,6.58596,8.54083,C
7.56866,6.41796,7.58127,B
8.70652,9.59967,8.52478,A
6.43093,8.25237,7.2949,B
4.26054,7.15185,8.88797,C
5.67554,7.23931,7.83059,B
10.3986,8.92571,8.12389,A
4.43092,6.64258,6.79898,C
6.59906,6.65065,5.81144,B
6.43351,8.05343,7.91873,B
6.68329,8.89035,8.97383,B
7.13795,8.35863,8.03895,B
7.93967,9.03579,7.95641,A
9.03483,10.1237,7.77935,A
6.72682,6.97059,6.64503,B
9.03681,8.50261,9.0046,A
9.08787,7.54467,6.28571,A
9.75247,9.58333,8.89854,A
7.9696,9.86495,10.3996,A
3.95981,5.97117,8.20656,C
7.94424,6.20207,6.68005,B
7.64011,9.08361,7.56117,A
3.51703,5.28492,6.9743,C
5.85172,7.34905,7.43138,B
8.14371,7.39901,10.2606,A
5.3892,6.82116,7.69756,C
4.17112,7.40025,8.13219,C
7.93068,6.93051,7.76684,B
4.78081,8.49284,6.54288,C
5.40402,8.51916,6.58028,B
5.33089,7.28322,7.50242,C
6.74435,8.63347,10.0279,A
4.95451,6.43076,5.63272,C
2.45538,4.72958,8.1537,C
7.89018,7.21675,9.33169,A
5.54897,8.92731,7.81915,B
7.02548,7.2789,7.41932,B
6.60201,7.79789,9.39226,B
7.63769,8.34683,8.79188,A
6.21817,6.8873,8.29514,B
8.99384,8.42971,8.55086,A
4.55195,8.19909,8.17227,C
3.76516,6.78757,7.92122,C
3.70546,6.22855,7.09652,C
9.77974,9.76824,8.94029,A
4.86775,7.79152,9.36462,B
7.4845,8.34459,8.99777,A
8.71059,8.56276,9.14032,A
5.70326,7.06709,7.77681,B
6.82956,7.33098,8.39482,B
5.44125,6.71745,6.68008,C
8.71095,9.42576,9.61301,A
4.39042,7.11098,7.76545,C
4.0277,6.32349,9.2736,C
6.84696,8.84566,8.6425,B
8.22166,7.68676,6.90989,A
4.84222,5.93677,7.97811,C
9.2777,8.51436,8.62772,A
7.85208,7.13679,7.82379,B
9.41165,8.05529,7.64513,A
7.64752,8.06131,8.82193,A
8.48353,7.4102,8.93112,A
9.23973,9.22435,7.51175,A
7.85552,4.74964,6.46745,B
4.04808,5.86184,6.0619,C
8.51768,6.66551,7.87822,A
8.94631,7.85556,8.6694,A
4.10335,7.09208,8.23296,C
4.28855,6.33315,8.26937,C
8.54924,6.96683,7.46242,A
6.27642,7.72996,8.73217,B
3.99541,6.28971,8.08555,C
6.29471,7.32143,8.9191,B
4.37301,5.21472,8.34382,C
5.69986,8.14572,8.37196,B
6.71676,8.53874,8.60155,B
4.73658,5.95871,7.31347,C
4.59504,7.69718,7.28672,C
6.03909,6.69174,6.37522,B
8.34105,9.07061,7.8342,A
5.44958,7.46113,8.50313,B
8.49922,8.39325,9.39659,A
3.99758,7.9424,7.67543,C
7.38318,6.09693,6.6002,B
8.33129,8.42288,7.61892,A
3.47147,7.76425,7.73233,C
5.10155,5.17384,8.39612,C
5.76166,7.68904,8.86981,B
8.04818,8.82734,8.45463,A
7.09438,9.10178,9.0868,A
7.87578,8.10356,8.14149,A
7.53075,7.18417,9.63432,A
4.19376,7.21452,8.58267,C
10.7137,10.7183,9.40713,A
5.99262,7.31954,6.58339,B
6.53151,6.57348,7.49454,B
3.68314,6.98445,7.70637,C
3.12428,5.79002,8.94303,C
5.91911,4.34926,8.93807,C
6.8026,8.9302,9.15204,A
9.99357,8.49456,8.65658,A
6.47252,10.0728,7.66083,B
6.03382,8.8215,6.28059,B
4.68252,6.31468,6.44805,C
7.27355,8.93552,9.71658,A
6.36967,7.62413,8.03014,B
6.50917,8.36388,6.83741,B
7.23366,7.34448,6.28582,B
3.27518,7.95312,7.06705,C
8.72565,8.27659,10.0571,A
8.72211,8.80684,8.99246,A
4.82922,8.08868,8.04535,C
5.83625,7.75845,6.67599,B
8.93688,9.12377,9.72559,A
7.80178,6.29157,6.40373,B
6.13095,7.91982,7.93459,B
6.27863,7.92635,6.32401,B
6.5931,6.67993,8.5097,B
8.05203,9.61706,11.2926,A
7.31112,6.7709,8.51165,B
7.74138,9.17496,7.56063,A
8.36179,7.52833,7.15546,A
6.85038,7.45448,6.55781,B
6.62154,7.34054,8.43485,B
3.13832,3.77713,10.294,C
5.64401,6.32306,7.15116,C
5.48956,7.1451,7.44831,B
7.71512,8.14192,8.32339,A
5.92842,8.35667,5.90643,B
7.94394,9.92022,8.1365,A
2.73246,6.52561,7.96563,C
7.50331,8.08834,6.7476,B
5.41206,7.1023,7.35891,C
8.08832,8.1296,9.99919,A
6.48213,7.23302,8.70038,B
5.38525,5.59921,8.62893,C
8.44103,7.74169,9.02353,A
5.69785,6.55558,6.94078,C
7.469,8.2296,8.95986,A
5.93413,7.80345,5.50836,B
7.06002,8.60703,7.68073,B
6.55743,8.10484,7.76265,B
7.26291,8.10298,7.76183,B
6.23822,8.00031,7.04229,B
4.98445,6.67361,7.5442,C
6.7331,6.86144,9.65686,B
4.05081,5.32657,7.0163,C
4.38195,6.73856,6.77085,C
4.50703,4.58927,7.95601,C
4.52043,7.21868,7.35178,C
9.38368,7.67016,7.43401,A
7.35062,8.06568,7.63722,B
7.25418,8.20444,6.97616,B
4.62087,5.86313,7.62348,C
9.18439,8.78385,6.77642,A
7.21221,6.88742,7.66352,B
4.5108,5.93286,6.42631,C
7.1243,8.15771,6.93226,B
8.99118,6.73596,7.99483,A
8.25732,9.35,8.79947,A
6.60142,6.64498,8.56511,B
7.81654,8.16832,5.25717,B
8.92086,7.86782,5.99174,A
7.53878,7.96639,9.41311,A
7.81763,7.61488,9.44697,A
8.00963,10.9091,9.49697,A
8.58266,7.09757,7.10304,A
7.08406,8.63835,8.90043,A
8.32741,8.04801,9.60169,A
6.36686,6.86898,9.33443,B
10.2782,7.18774,10.3415,A
10.404,7.82498,8.679,A
5.73662,6.20547,8.42738,B
6.88709,7.37665,8.65205,B
4.95016,7.15682,8.06287,C
9.95126,8.98223,7.45621,A
4.07309,6.09825,8.27706,C
6.56262,7.15503,8.49288,B
5.71722,7.67953,8.1441,B
8.68166,9.07876,9.81396,A
6.80283,9.63591,7.41665,B
8.29879,7.35296,8.36699,A
5.46356,8.01013,7.32388,B
5.38253,7.1108,7.42452,C
7.99912,8.45047,8.18699,A
6.83702,9.48002,9.7441,A
5.46698,7.3072,7.92011,B
5.03784,6.10234,7.12058,C
3.89076,7.19145,7.49971,C
8.78208,8.90828,7.22804,A
7.12992,7.0544,7.31065,B
8.41718,9.07813,5.95165,A
8.98825,7.79387,8.32442,A
7.82107,6.97809,7.5297,B
4.78373,6.06307,7.82514,C
6.85822,6.8323,9.4513,B
7.29342,8.24244,8.61566,A
9.76126,8.38691,8.60667,A
7.80458,8.82577,8.88045,A
6.18405,5.72222,8.01907,B
4.39759,5.68597,7.27607,C
5.37969,5.95133,8.07235,C
7.28733,7.99903,11.6269,A
6.22092,9.18386,6.56322,B
6.17643,7.52705,6.29641,B
3.22671,7.98651,8.72525,C
8.82399,8.16581,9.34903,A
3.71721,4.50359,7.73632,C
5.13889,7.3711,8.11635,C
8.08786,7.75155,8.63764,A
5.35065,6.77669,9.19696,B
6.9799,8.75033,9.06956,A
6.05998,7.97929,8.50706,B
10.5683,6.65115,9.18287,A
5.05299,7.71649,6.85551,C
5.28898,6.7554,7.87473,C
8.79456,6.96177,7.17066,A
5.96571,8.05217,8.79247,B
8.78524,7.19932,9.42986,A
9.70903,8.94973,10.5765,A
6.85919,5.91452,6.45451,B
5.31573,8.3461,7.27684,B
6.87006,9.11057,7.86505,B
5.47579,6.31323,8.09432,C
6.24999,6.95944,5.51467,B
6.6539,8.5046,6.92012,B
7.83666,9.98825,8.89635,A
7.76032,8.89148,9.77601,A
8.79769,9.04246,7.02036,A
8.61604,7.63777,8.47397,A
5.48092,5.89545,6.00176,C
6.0927,8.90465,8.64149,B
4.32923,5.89142,8.39266,C
5.31088,9.57104,8.27942,B
5.84611,6.97237,8.19085,B
8.61149,7.56245,9.63305,A
4.89995,5.73132,7.80291,C
9.70588,7.76634,7.77639,A
6.0339,7.55095,8.1545,B
7.48296,8.5206,9.72824,A
8.29616,6.97493,9.46105,A
5.72427,8.73432,8.05559,B
8.58584,8.60357,8.65055,A
2.5401,7.82137,7.75426,C
9.48766,9.41593,7.69044,A
6.3186,7.24428,6.35615,B
7.30094,6.77235,7.76828,B
8.70436,7.1948,10.1819,A
8.81081,8.07735,9.0119,A
3.62944,7.15794,6.97434,C
3.56145,5.93442,6.83818,C
7.40028,7.86828,8.90705,A
9.01766,8.62086,7.27902,A
7.82339,10.6217,8.51496,A
5.04344,5.04804,7.60511,C
6.19049,9.37946,9.10061,B
6.88823,8.1781,9.38448,B
7.77546,8.21204,8.59846,A
4.54582,5.72441,7.457,C
7.10555,7.15534,6.41121,B
5.6875,8.61921,7.6697,B
4.51149,6.37731,7.2843,C
5.77203,7.27214,6.2014,B
6.55172,7.18771,7.24522,B
5.71384,7.43593,7.52638,B
7.45186,7.12141,7.46947,B
5.74516,8.26246,8.26204,B
7.8782,8.68679,8.88918,A
5.25986,6.53107,6.95279,C
4.20824,7.5072,7.629,C
5.49478,6.30028,8.01506,C
7.89699,8.52859,7.53266,A
8.28066,8.77299,8.82527,A
3.84554,5.86165,9.52987,C
8.43465,8.13623,7.89482,A
4.92043,6.95286,6.30666,C
8.48364,7.48189,9.83664,A
6.42186,6.89123,7.7879,B
4.96502,10.4877,8.53539,B
4.19344,4.72865,6.19884,C
6.03128,7.79159,6.4496,B
4.08062,7.61316,8.86207,C
8.27509,9.00184,5.96673,A
6.9193,8.25958,7.05056,B
7.44367,8.17464,7.9895,B
7.45971,7.00396,8.78752,B
3.17303,5.35669,8.41703,C
6.3783,7.77076,10.0247,B
8.17418,7.30078,8.16762,A
10.0715,8.17057,7.99726,A
5.29704,7.5624,8.85009,B
6.57216,6.33295,7.16389,B
5.64142,8.30354,8.94625,B
4.54172,9.00064,7.37193,C
8.35639,7.65705,9.0227,A
5.4553,7.99159,8.0467,B
8.1152,9.19294,8.87318,A
8.11745,7.7419,9.37484,A
7.07691,9.57286,10.3788,A
9.84803,6.6052,7.79936,A
5.48642,8.33054,8.33356,B
4.60514,5.89729,6.49638,C
9.64704,6.33209,8.72969,A
5.14261,7.94381,7.27244,B
6.97987,8.49878,10.3319,A
7.38308,8.95331,8.8545,A
9.46852,7.0239,7.98963,A
4.09214,6.91714,5.62879,C
