4.632764,6.369881,7.894148
6.895257,7.770992,9.565230
7.267620,8.090399,10.603953
9.850150,8.389427,8.884325
6.450581,7.847712,10.410673
6.844530,8.775119,6.371828
6.092050,8.244398,6.537706
8.763317,9.885538,8.633068
3.154404,5.964986,9.805783
4.836010,6.789905,7.846872
4.308628,8.257352,6.663705
6.115852,8.298912,8.154827
4.807778,6.383576,7.657438
4.133247,7.594833,5.607862
7.106991,8.299445,9.416011
6.307105,5.487066,7.369706
5.353103,8.098604,11.346272
7.760976,9.870554,6.788495
5.568330,8.462936,8.518317
9.184022,6.992633,11.221795
6.927008,8.160885,6.121025
9.390403,8.971466,7.632594
6.285261,8.175706,6.472944
6.750558,7.607720,6.675752
4.652693,7.650139,8.466814
4.449508,5.906753,6.406350
7.813715,8.396725,7.593812
3.994079,7.558510,8.638866
9.619403,7.104762,10.505642
7.654203,8.633039,9.929279
7.027137,6.997599,8.842343
8.844345,8.360743,9.649783
5.225059,8.946251,8.824470
5.303967,8.053638,6.297599
6.612429,8.200094,6.797261
8.377981,9.812643,9.882629
6.295856,9.842232,6.550307
6.670379,8.533124,6.608470
8.206787,7.018374,8.598765
10.318754,8.785804,9.454045
5.208362,5.797245,7.264848
5.233899,6.490600,6.361440
8.267477,6.718676,7.493504
4.324481,6.177400,7.370564
7.599629,7.822567,5.996626
3.739769,5.569843,8.164829
4.914193,6.023883,7.250202
7.242163,6.288820,6.230084
8.032573,9.460070,10.161763
5.083385,6.149698,7.928542
5.278097,4.456288,7.532511
7.132264,8.163820,6.479794
6.444971,6.954821,7.869048
5.485629,5.789114,6.745762
3.571480,6.604720,6.374137
6.829133,6.555022,8.441635
9.034406,8.430259,9.487751
8.019201,9.477026,8.446850
4.888938,4.547945,6.046848
5.930210,4.664333,8.222569
8.833284,8.232134,8.058380
7.758188,8.724837,7.534669
8.265937,8.445901,7.724024
8.297523,8.649248,7.822399
7.324652,7.283900,8.738079
8.422472,9.807071,8.649487
7.954608,7.281171,8.810101
5.881974,6.869605,8.470636
7.934195,7.734327,8.925663
10.280340,8.003733,8.695410
5.486119,5.933586,7.158147
6.947078,8.514083,8.982560
5.802842,5.967289,7.621161
5.821791,7.496794,7.814988
6.569516,5.318045,9.196185
8.375281,7.329274,8.934944
9.031509,7.415144,8.238633
5.711756,9.164900,8.722188
6.720609,6.813629,6.070833
9.343500,7.883998,7.793837
7.271305,8.567994,8.885624
5.633601,4.973990,8.664305
5.347547,5.201558,6.710853
4.798755,5.948460,5.997430
5.334732,6.503693,7.081051
5.443445,7.046069,6.144283
6.676393,7.195955,11.008901
8.803872,9.078302,8.628976
8.010593,10.023974,9.145489
7.385667,7.748005,8.865175
6.245037,7.989319,8.331834
6.032703,8.019678,8.385243
6.891867,7.209880,6.262565
5.537505,9.651080,9.827752
8.357802,8.764277,8.522841
6.434517,7.572643,7.718497
4.718234,6.070356,8.906576
4.527151,7.628685,9.539934
5.711849,7.983771,7.943903
7.156760,8.435295,7.458066
9.506093,8.073761,5.717049
6.943923,6.859983,7.382265
5.265679,9.025279,8.247158
4.889492,5.009377,6.367327
4.780433,8.364981,5.355993
7.435581,7.520191,8.966321
2.013042,6.807763,8.207575
5.789929,7.474502,7.727709
6.284312,6.085402,6.811995
4.971562,7.608859,9.111426
6.901632,8.057358,8.218247
6.496719,8.070752,10.429894
10.005978,11.802377,8.075875
7.418276,7.405472,6.593763
8.436708,6.791340,9.461189
7.783783,8.629316,8.668188
6.584979,8.622030,8.699762
4.898143,6.956730,6.519642
5.136263,6.574742,10.684126
6.727873,7.936888,8.500630
7.587214,6.556826,10.583657
6.158654,6.379352,6.440541
5.768126,6.616606,7.623941
7.088436,8.180910,8.300102
4.928238,7.647437,6.462057
4.295740,8.131908,8.353120
6.931292,5.691337,7.204873
6.066321,6.341180,6.320111
6.742100,7.773087,8.054417
3.651307,6.816314,7.149388
5.561213,6.417030,5.931367
7.538689,6.595312,8.588739
9.589335,6.583819,9.860474
8.279688,6.614142,7.980803
5.743848,5.685512,8.067346
9.928849,8.105759,8.529665
9.085979,7.110174,7.823598
7.988954,8.989968,6.789645
5.182528,6.716043,6.499764
6.069244,7.537497,8.368294
7.419377,10.434382,9.045411
6.277717,6.306260,9.796079
5.700587,8.213876,6.556046
6.623956,8.383279,10.486610
5.494809,6.144610,6.623693
6.185774,6.962762,7.522011
4.695470,7.151962,9.287276
6.603748,7.429124,10.243884
7.072114,8.454680,9.558439
6.474436,7.115951,6.836745
6.138121,7.511587,7.173433
5.761329,6.274285,8.334918
9.838465,9.091541,8.734291
5.212296,6.395540,7.064671
6.455121,8.102614,5.961938
6.122849,7.098632,8.511329
7.930988,8.005931,7.724445
7.465351,6.970558,8.575172
6.370295,6.363323,7.114066
5.114052,6.766847,7.365962
5.610077,7.115738,8.394053
8.059292,7.945024,8.658297
7.241911,11.444184,6.379099
5.736062,6.902046,8.488091
4.048409,5.956170,7.095921
8.311505,10.588431,8.325585
6.963858,7.673499,9.496524
5.175213,9.079329,8.413053
7.764318,7.816645,6.456080
4.982949,6.446768,7.208759
4.657715,7.851392,9.897673
7.599709,7.928137,7.732134
6.703262,8.754401,8.343112
8.503155,5.942417,8.636271
5.717422,10.881147,10.046863
6.656440,7.701369,8.226238
4.766831,5.884857,6.030342
8.682654,9.519639,8.325800
4.191859,6.273745,5.952967
7.732289,10.830668,8.472205
5.688738,6.580472,7.686975
5.920369,7.246807,7.487418
7.421685,9.043171,8.491699
6.313678,6.631136,5.539417
6.530534,7.809264,8.755377
2.343826,5.751118,7.671508
8.153776,7.348805,9.179562
7.578579,7.715221,8.711238
6.244297,6.656828,8.093009
8.890765,8.002915,7.450454
9.211092,6.617275,7.986046
4.274295,6.662206,7.940154
4.993638,4.549831,8.301044
6.788660,5.491700,9.800881
3.229804,5.983086,8.865116
6.255675,6.919317,8.781738
4.258080,3.761755,7.100763
7.431243,8.492606,8.816241
7.733510,7.458042,9.178414
5.532560,6.846700,6.831197
3.328813,7.375815,7.570899
8.236677,7.895639,8.417660
8.978157,8.866939,8.275493
7.431800,7.724220,7.345651
10.279124,7.263005,8.858229
9.661835,9.308633,6.784627
3.507469,4.993295,7.268407
3.265394,8.178507,7.302953
6.571980,6.370571,8.856778
5.996832,7.471790,6.350876
6.601997,7.291425,7.393779
7.619850,5.032665,8.346428
7.977760,8.459229,7.629801
7.523299,4.885190,7.638831
5.540918,8.368493,8.384488
8.299419,8.939435,7.942883
4.569202,7.267999,6.677401
8.444434,7.977368,7.457900
8.194534,9.255877,8.961552
5.444891,6.464020,7.852878
6.124368,9.162389,9.693810
8.357975,9.634969,9.471374
7.036459,8.852572,9.038010
6.882618,8.358875,7.492020
5.512838,9.666793,7.088194
6.452408,8.458863,8.658394
9.166718,9.588579,8.206700
9.621178,10.905325,6.705081
6.057412,7.575195,8.554998
5.582115,6.820572,7.372397
7.787340,6.548881,10.806863
5.856900,6.344281,5.511625
4.024431,6.580055,9.173671
7.355384,6.943234,7.883722
9.120342,9.125246,7.090124
8.770821,8.215942,7.253130
6.303257,5.854910,8.428815
5.254417,7.563773,8.525677
5.860138,5.748948,9.246011
9.178327,9.103546,8.611187
3.178711,6.585959,8.540835
7.568661,6.417963,7.581272
8.706525,9.599672,8.524781
6.430925,8.252370,7.294903
4.260540,7.151846,8.887972
5.675541,7.239311,7.830593
10.398611,8.925709,8.123889
4.430924,6.642584,6.798981
6.599062,6.650647,5.811436
6.433510,8.053429,7.918727
6.683292,8.890353,8.973832
7.137949,8.358630,8.038948
7.939668,9.035792,7.956415
9.034833,10.123729,7.779348
6.726817,6.970594,6.645034
9.036811,8.502608,9.004597
9.087867,7.544666,6.285708
9.752467,9.583334,8.898536
7.969602,9.864954,10.399591
3.959807,5.971168,8.206556
7.944240,6.202074,6.680046
7.640105,9.083615,7.561166
3.517027,5.284919,6.974303
5.851724,7.349053,7.431383
8.143712,7.399006,10.260638
5.389202,6.821163,7.697561
4.171124,7.400254,8.132189
7.930681,6.930510,7.766838
4.780806,8.492837,6.542877
5.404025,8.519161,6.580282
5.330892,7.283218,7.502418
6.744346,8.633467,10.027934
4.954513,6.430763,5.632725
2.455383,4.729578,8.153704
7.890180,7.216745,9.331693
5.548969,8.927314,7.819154
7.025475,7.278898,7.419318
6.602014,7.797891,9.392263
7.637686,8.346831,8.791877
6.218169,6.887302,8.295138
8.993843,8.429709,8.550855
4.551949,8.199089,8.172273
3.765155,6.787571,7.921217
3.705462,6.228546,7.096515
9.779735,9.768241,8.940291
4.867747,7.791516,9.364616
7.484504,8.344586,8.997769
8.710591,8.562761,9.140322
5.703257,7.067087,7.776813
6.829557,7.330982,8.394819
5.441253,6.717452,6.680083
8.710952,9.425756,9.613014
4.390421,7.110977,7.765452
4.027698,6.323492,9.273603
6.846956,8.845656,8.642501
8.221665,7.686758,6.909886
4.842222,5.936769,7.978110
9.277703,8.514365,8.627720
7.852085,7.136789,7.823794
9.411647,8.055293,7.645134
7.647518,8.061306,8.821926
8.483533,7.410198,8.931120
9.239726,9.224349,7.511752
7.855520,4.749640,6.467451
4.048084,5.861841,6.061899
8.517680,6.665511,7.878216
8.946309,7.855563,8.669404
4.103351,7.092078,8.232957
4.288547,6.333151,8.269368
8.549242,6.966835,7.462424
6.276421,7.729960,8.732168
3.995410,6.289708,8.085551
6.294706,7.321432,8.919099
4.373010,5.214725,8.343824
5.699855,8.145718,8.371962
6.716759,8.538735,8.601551
4.736584,5.958710,7.313471
4.595040,7.697177,7.286716
6.039089,6.691735,6.375222
8.341046,9.070610,7.834195
5.449578,7.461126,8.503130
8.499220,8.393247,9.396595
3.997577,7.942405,7.675434
7.383178,6.096927,6.600203
8.331293,8.422880,7.618922
3.471473,7.764253,7.732325
5.101549,5.173837,8.396116
5.761659,7.689043,8.869806
8.048178,8.827337,8.454634
7.094376,9.101785,9.086797
7.875782,8.103563,8.141493
7.530751,7.184166,9.634318
4.193762,7.214517,8.582669
10.713691,10.718300,9.407131
5.992621,7.319540,6.583387
6.531510,6.573483,7.494538
3.683142,6.984453,7.706366
3.124284,5.790021,8.943026
5.919105,4.349263,8.938067
6.802600,8.930197,9.152041
9.993575,8.494564,8.656576
6.472523,10.072752,7.660832
6.033820,8.821498,6.280586
4.682515,6.314677,6.448049
7.273546,8.935522,9.716581
6.369673,7.624133,8.030142
6.509171,8.363880,6.837407
7.233660,7.344482,6.285821
3.275176,7.953117,7.067048
8.725648,8.276585,10.057095
8.722105,8.806837,8.992465
4.829221,8.088682,8.045351
5.836253,7.758446,6.675991
8.936880,9.123765,9.725594
7.801783,6.291569,6.403727
6.130946,7.919821,7.934589
6.278626,7.926345,6.324012
6.593097,6.679927,8.509700
8.052026,9.617056,11.292595
7.311121,6.770896,8.511647
7.741377,9.174963,7.560630
8.361787,7.528329,7.155458
6.850383,7.454481,6.557809
6.621536,7.340544,8.434850
3.138322,3.777130,10.294017
5.644012,6.323056,7.151163
5.489565,7.145104,7.448312
7.715118,8.141919,8.323395
5.928420,8.356667,5.906430
7.943941,9.920224,8.136501
2.732458,6.525612,7.965628
7.503311,8.088336,6.747598
5.412062,7.102300,7.358913
8.088317,8.129605,9.999194
6.482129,7.233017,8.700376
5.385252,5.599214,8.628929
8.441027,7.741694,9.023526
5.697848,6.555575,6.940779
7.469000,8.229605,8.959864
5.934126,7.803454,5.508363
7.060016,8.607026,7.680726
6.557432,8.104839,7.762646
7.262910,8.102979,7.761835
6.238216,8.000306,7.042286
4.984451,6.673615,7.544195
6.733104,6.861445,9.656863
4.050810,5.326567,7.016302
4.381948,6.738564,6.770846
4.507028,4.589271,7.956011
4.520428,7.218676,7.351784
9.383675,7.670165,7.434008
7.350620,8.065677,7.637219
7.254181,8.204442,6.976158
4.620866,5.863131,7.623483
9.184388,8.783847,6.776420
7.212210,6.887419,7.663525
4.510802,5.932863,6.426308
7.124303,8.157709,6.932262
8.991179,6.735963,7.994831
8.257320,9.350004,8.799469
6.601424,6.644981,8.565113
7.816541,8.168321,5.257174
8.920859,7.867825,5.991740
7.538779,7.966394,9.413114
7.817629,7.614884,9.446972
8.009629,10.909085,9.496973
8.582656,7.097565,7.103039
7.084055,8.638352,8.900435
8.327414,8.048008,9.601692
6.366856,6.868984,9.334430
10.278194,7.187741,10.341499
10.404049,7.824978,8.678995
5.736623,6.205472,8.427384
6.887093,7.376651,8.652052
4.950156,7.156823,8.062874
9.951262,8.982234,7.456211
4.073092,6.098252,8.277064
6.562617,7.155025,8.492880
5.717219,7.679526,8.144102
8.681664,9.078757,9.813960
6.802835,9.635910,7.416646
8.298788,7.352962,8.366986
5.463562,8.010127,7.323877
5.382525,7.110796,7.424522
7.999121,8.450466,8.186994
6.837017,9.480020,9.744104
5.466979,7.307203,7.920106
5.037842,6.102335,7.120579
3.890756,7.191454,7.499707
8.782077,8.908276,7.228045
7.129922,7.054396,7.310651
8.417177,9.078128,5.951654
8.988252,7.793873,8.324419
7.821067,6.978089,7.529698
4.783727,6.063071,7.825140
6.858219,6.832298,9.451304
7.293422,8.242441,8.615660
9.761256,8.386911,8.606668
7.804582,8.825774,8.880453
6.184051,5.722215,8.019072
4.397595,5.685969,7.276070
5.379688,5.951328,8.072349
7.287335,7.999030,11.626876
6.220917,9.183859,6.563220
6.176433,7.527052,6.296413
3.226710,7.986514,8.725250
8.823992,8.165813,9.349033
3.717211,4.503586,7.736323
5.138889,7.371099,8.116350
8.087861,7.751549,8.637643
5.350648,6.776691,9.196959
6.979897,8.750327,9.069558
6.059983,7.979289,8.507060
10.568284,6.651153,9.182872
5.052987,7.716487,6.855506
5.288978,6.755397,7.874730
8.794564,6.961767,7.170657
5.965709,8.052174,8.792469
8.785239,7.199321,9.429860
9.709030,8.949732,10.576508
6.859185,5.914516,6.454513
5.315730,8.346104,7.276838
6.870060,9.110574,7.865054
5.475788,6.313235,8.094324
6.249991,6.959442,5.514666
6.653895,8.504602,6.920122
7.836665,9.988249,8.896350
7.760321,8.891478,9.776008
8.797689,9.042464,7.020356
8.616035,7.637774,8.473973
5.480917,5.895450,6.001758
6.092699,8.904650,8.641486
4.329229,5.891422,8.392664
5.310880,9.571040,8.279416
5.846112,6.972373,8.190849
8.611489,7.562449,9.633050
4.899950,5.731323,7.802910
9.705877,7.766343,7.776395
6.033903,7.550950,8.154498
7.482958,8.520601,9.728244
8.296164,6.974932,9.461046
5.724274,8.734323,8.055587
8.585838,8.603573,8.650546
2.540097,7.821365,7.754259
9.487664,9.415928,7.690444
6.318605,7.244282,6.356151
7.300939,6.772350,7.768281
8.704360,7.194802,10.181858
8.810811,8.077348,9.011901
3.629436,7.157935,6.974337
3.561446,5.934415,6.838181
7.400284,7.868282,8.907051
9.017663,8.620862,7.279019
7.823389,10.621653,8.514960
5.043443,5.048043,7.605107
6.190494,9.379456,9.100606
6.888233,8.178103,9.384481
7.775463,8.212044,8.598464
4.545816,5.724415,7.457005
7.105551,7.155339,6.411206
5.687504,8.619212,7.669703
4.511488,6.377308,7.284304
5.772026,7.272140,6.201399
6.551717,7.187709,7.245223
5.713835,7.435932,7.526379
7.451857,7.121409,7.469466
5.745161,8.262463,8.262036
7.878196,8.686793,8.889177
5.259862,6.531068,6.952793
4.208245,7.507200,7.629000
5.494784,6.300278,8.015056
7.896988,8.528594,7.532656
8.280664,8.772994,8.825267
3.845537,5.861646,9.529874
8.434655,8.136232,7.894822
4.920426,6.952858,6.306659
8.483642,7.481889,9.836636
6.421860,6.891234,7.787899
4.965025,10.487651,8.535386
4.193437,4.728649,6.198841
6.031278,7.791586,6.449598
4.080616,7.613159,8.862066
8.275093,9.001843,5.966728
6.919305,8.259581,7.050556
7.443665,8.174635,7.989498
7.459712,7.003960,8.787521
3.173028,5.356694,8.417027
6.378299,7.770765,10.024726
8.174183,7.300783,8.167623
10.071499,8.170574,7.997255
5.297040,7.562404,8.850094
6.572157,6.332954,7.163893
5.641417,8.303543,8.946253
4.541723,9.000644,7.371934
8.356395,7.657054,9.022704
5.455303,7.991594,8.046700
8.115205,9.192943,8.873185
8.117454,7.741902,9.374836
7.076911,9.572855,10.378793
9.848031,6.605201,7.799359
5.486417,8.330542,8.333555
4.605137,5.897291,6.496384
9.647041,6.332091,8.729691
5.142610,7.943811,7.272442
6.979866,8.498777,10.331937
7.383078,8.953305,8.854504
9.468524,7.023899,7.989629
4.092136,6.917136,5.628793
7.489197,6.754723,8.556539
7.677520,7.729085,9.148927
6.757319,7.170174,6.912517
10.115225,8.338479,9.320333
3.372486,5.303768,7.984412
6.143801,7.210553,6.721900
8.679612,7.122348,8.644330
4.387461,6.287853,7.315982
4.383583,6.271619,6.817029
4.826626,7.017135,7.079622
7.915945,7.669149,9.347038
5.843444,6.874209,6.757940
6.819381,8.889949,7.431855
8.448736,10.511912,8.834816
7.168194,7.261207,7.845724
5.272452,7.553125,8.361634
4.202450,8.149257,9.073126
6.267142,7.360834,8.460313
5.913185,8.828097,8.426737
4.458588,6.552306,6.028925
5.075478,6.099520,7.743748
6.164386,7.445050,8.827568
9.538477,8.286256,7.579109
8.739226,10.028686,8.642035
8.681047,8.092707,7.897856
6.259193,7.135334,7.273427
4.388053,7.189233,8.737378
5.498316,8.568372,7.185300
3.749640,7.907315,8.602850
4.563053,8.294056,6.470724
6.549344,7.724783,8.477658
4.686075,7.253966,6.785982
8.165958,8.822423,9.725829
5.821727,8.370100,5.483226
4.339530,7.370106,6.973189
6.758250,7.570996,9.959184
9.038331,7.274804,7.340210
6.460395,8.049968,9.420907
7.734011,8.181265,9.597210
4.018810,6.878441,8.719566
2.184649,6.882244,6.049425
4.507288,6.208562,7.740298
6.521195,7.639736,8.520577
6.554560,8.008372,8.893683
8.239014,8.632610,6.898001
8.399911,8.626653,9.957427
5.277572,8.170971,6.669506
6.440239,6.229290,7.142579
6.751880,8.561105,10.278497
5.641875,7.383786,7.737517
7.133674,7.028020,7.775599
10.768555,8.880034,7.188680
5.438100,7.546484,9.124932
9.254965,10.606404,8.869323
2.314426,4.936575,7.256414
9.161965,9.153129,9.563839
7.469323,5.952908,8.313754
8.760224,7.367529,8.964905
6.124093,7.499211,5.288940
5.521370,7.487239,7.617494
7.368274,8.038520,7.133595
9.171958,7.575975,7.699027
4.177911,6.516635,6.599689
4.601233,7.319451,6.898168
5.545859,6.169650,5.649482
5.606552,7.706095,9.381303
3.944323,6.285411,6.501522
6.184959,5.878184,6.840086
5.422240,5.232853,8.025724
7.401811,9.363159,7.782597
5.263294,5.848661,8.604128
4.278121,5.912713,7.536047
7.419892,8.730023,8.889411
6.595657,5.502205,6.936681
7.805217,7.511169,7.611917
5.081137,7.880434,6.173997
5.376183,7.470416,8.617608
7.341608,8.922081,7.552503
7.132421,7.536917,6.792235
5.189213,7.889414,8.441755
6.804578,8.090962,8.577904
8.803806,7.320754,10.219197
4.490526,6.773324,7.113220
9.659058,7.200138,10.113797
4.636090,7.971029,6.789637
4.280601,5.822082,8.453018
7.281791,6.763350,7.344655
6.158422,9.125930,7.608432
4.814104,7.194404,8.119037
8.701278,8.828270,9.512591
9.731305,10.177773,8.855315
6.887640,7.540025,9.071686
5.716611,7.587454,7.191613
6.475729,8.033896,7.670024
6.015482,6.847774,8.890309
7.812197,7.998464,8.489323
9.709546,7.218282,8.442998
8.861300,6.299540,8.119766
6.281425,7.974943,7.456424
5.710116,6.798075,8.180953
3.951656,6.175275,8.995686
7.547144,5.964156,7.711022
6.677917,7.987897,7.772133
6.054249,5.441374,7.333794
7.162792,9.222192,8.041748
9.571485,8.819355,8.635359
5.745887,6.966604,7.177602
7.021444,7.193223,5.795834
